"时间","下次更新","排名","分数","播放","传播","喜好","畅销","推荐"
"1693361400000","2023.08.30 10:35","689","11.54","36.53","0.10","0.74","33.00","0.02"
"1693362600000","2023.08.30 10:55","664","11.90","36.57","0.10","0.74","34.98","0.02"
"1693363200000","2023.08.30 11:05","660","12.02","36.57","0.10","0.74","35.61","0.02"
"1693364400000","2023.08.30 11:25","660","12.05","36.64","0.10","0.74","35.61","0.02"
"1.693365e+12","2023.08.30 11:35","657","12.12","36.65","0.10","0.74","35.98","0.02"
"1693365600000","2023.08.30 11:45","650","12.30","36.68","0.10","0.74","36.90","0.02"
"1693366800000","2023.08.30 12:05","650","12.32","36.71","0.10","0.75","36.90","0.02"
"1.693368e+12","2023.08.30 12:25","650","12.33","36.74","0.10","0.76","36.90","0.02"
"1693368600000","2023.08.30 12:35","654","12.34","36.77","0.10","0.76","36.90","0.02"
"1693369200000","2023.08.30 12:45","654","12.35","36.77","0.10","0.76","36.90","0.02"
"1693370400000","2023.08.30 13:05","633","12.76","36.81","0.10","0.76","39.06","0.02"
"1693371600000","2023.08.30 13:25","634","12.78","36.85","0.10","0.76","39.06","0.02"
"1693372200000","2023.08.30 13:35","634","12.78","36.86","0.10","0.76","39.06","0.02"
"1693372800000","2023.08.30 13:45","634","12.79","36.88","0.10","0.76","39.06","0.02"
"1.693374e+12","2023.08.30 14:05","634","12.81","36.91","0.10","0.76","39.06","0.02"
"1693375200000","2023.08.30 14:25","624","13.05","36.95","0.10","0.76","40.24","0.02"
"1693376400000","2023.08.30 14:45","616","13.24","37.01","0.10","0.76","41.15","0.02"
"1693377600000","2023.08.30 15:05","616","13.25","37.02","0.10","0.76","41.15","0.02"
"1693378800000","2023.08.30 15:25","608","13.42","37.05","0.10","0.76","41.99","0.02"
"1693379400000","2023.08.30 15:35","608","13.43","37.08","0.10","0.76","41.99","0.02"
"1.69338e+12","2023.08.30 15:45","607","13.45","37.11","0.10","0.76","41.99","0.02"
"1693381200000","2023.08.30 16:05","602","13.56","37.14","0.10","0.76","42.48","0.02"
"1693382400000","2023.08.30 16:25","602","13.59","37.18","0.10","0.79","42.48","0.07"
"1693383600000","2023.08.30 16:45","602","13.61","37.21","0.10","0.79","42.48","0.07"
"1693384800000","2023.08.30 17:05","601","13.63","37.25","0.10","0.79","42.48","0.07"
"1.693386e+12","2023.08.30 17:25","601","13.65","37.29","0.10","0.81","42.48","0.07"
"1693386600000","2023.08.30 17:35","601","13.66","37.31","0.10","0.82","42.48","0.07"
"1693387200000","2023.08.30 17:45","582","14.08","37.32","0.10","0.82","44.67","0.07"
"1693388400000","2023.08.30 18:05","582","14.11","37.37","0.10","0.83","44.67","0.07"
"1693389600000","2023.08.30 18:25","582","14.13","37.41","0.10","0.83","44.67","0.07"
"1693390200000","2023.08.30 18:35","583","14.14","37.44","0.10","0.83","44.67","0.07"
"1693390800000","2023.08.30 18:45","583","14.15","37.45","0.10","0.83","44.67","0.07"
"1.693392e+12","2023.08.30 19:05","565","14.62","37.49","0.10","0.83","46.98","0.07"
"1693393200000","2023.08.30 19:25","566","14.63","37.50","0.10","0.83","46.98","0.07"
"1693393800000","2023.08.30 19:35","567","14.64","37.52","0.10","0.83","46.98","0.07"
"1693394400000","2023.08.30 19:45","567","14.64","37.54","0.10","0.83","46.98","0.07"
"1693395600000","2023.08.30 20:05","567","14.66","37.57","0.10","0.83","46.98","0.07"
"1693397400000","2023.08.30 20:35","565","14.79","37.60","0.10","0.83","47.56","0.07"
"1693398600000","2023.08.30 20:55","565","14.81","37.63","0.10","0.84","47.56","0.07"
"1693400400000","2023.08.30 21:25","567","14.82","37.66","0.10","0.84","47.56","0.07"
"1693401600000","2023.08.30 21:45","564","14.91","37.69","0.10","0.85","47.90","0.07"
"1693402800000","2023.08.30 22:05","565","14.92","37.71","0.10","0.85","47.90","0.07"
"1.693404e+12","2023.08.30 22:25","565","14.93","37.73","0.10","0.85","47.90","0.07"
"1693404600000","2023.08.30 22:35","567","14.94","37.75","0.10","0.85","47.90","0.07"
"1693405800000","2023.08.30 22:55","568","14.94","37.76","0.10","0.85","47.90","0.07"
"1693406400000","2023.08.30 23:05","552","15.23","37.77","0.10","0.85","49.31","0.07"
"1693407600000","2023.08.30 23:25","553","15.24","37.79","0.10","0.85","49.31","0.07"
"1693408200000","2023.08.30 23:35","550","15.39","37.81","0.10","0.87","49.99","0.07"
"1693408800000","2023.08.30 23:45","551","15.39","37.82","0.10","0.87","49.99","0.07"
"1.69341e+12","2023.08.31 00:05","551","15.42","37.86","0.10","0.90","49.99","0.07"
"1693411200000","2023.08.31 00:25","550","15.44","37.90","0.10","0.92","49.99","0.07"
"1693412400000","2023.08.31 00:45","551","15.46","37.92","0.10","0.92","49.99","0.07"
"1693413600000","2023.08.31 01:05","550","15.48","37.96","0.10","0.92","49.99","0.07"
"1693414800000","2023.08.31 01:25","550","15.49","37.98","0.10","0.92","49.99","0.07"
"1693415400000","2023.08.31 01:35","551","15.49","37.99","0.10","0.92","49.99","0.07"
"1.693416e+12","2023.08.31 01:45","539","15.67","38.00","0.10","0.92","50.83","0.09"
"1693417200000","2023.08.31 02:05","538","15.68","38.02","0.10","0.92","50.83","0.09"
"1693418400000","2023.08.31 02:25","538","15.69","38.04","0.10","0.92","50.83","0.09"
"1693419600000","2023.08.31 02:45","541","15.70","38.06","0.10","0.92","50.83","0.09"
"1693420800000","2023.08.31 03:05","542","15.72","38.08","0.10","0.92","50.83","0.09"
"1693422600000","2023.08.31 03:35","542","15.73","38.11","0.10","0.92","50.83","0.09"
"1693423200000","2023.08.31 03:45","542","15.73","38.11","0.10","0.92","50.83","0.09"
"1693424400000","2023.08.31 04:05","542","15.74","38.12","0.10","0.92","50.83","0.09"
"1693425600000","2023.08.31 04:25","542","15.74","38.13","0.10","0.92","50.83","0.09"
"1693426200000","2023.08.31 04:35","543","15.74","38.13","0.10","0.92","50.83","0.09"
"1693426800000","2023.08.31 04:45","543","15.74","38.14","0.10","0.92","50.83","0.09"
"1.693428e+12","2023.08.31 05:05","543","15.75","38.14","0.10","0.92","50.83","0.09"
"1693429200000","2023.08.31 05:25","543","15.75","38.15","0.10","0.92","50.83","0.09"
"1693429800000","2023.08.31 05:35","543","15.76","38.16","0.10","0.92","50.83","0.09"
"1693430400000","2023.08.31 05:45","543","15.76","38.16","0.10","0.92","50.83","0.09"
"1693431600000","2023.08.31 06:05","542","15.77","38.18","0.10","0.92","50.83","0.09"
"1693432800000","2023.08.31 06:25","542","15.77","38.19","0.10","0.92","50.83","0.09"
"1693433400000","2023.08.31 06:35","543","15.78","38.20","0.10","0.92","50.83","0.09"
"1.693434e+12","2023.08.31 06:45","543","15.78","38.20","0.10","0.92","50.83","0.09"
"1693435200000","2023.08.31 07:05","543","15.79","38.21","0.10","0.92","50.83","0.09"
"1693436400000","2023.08.31 07:25","543","15.79","38.23","0.10","0.92","50.83","0.09"
"1.693437e+12","2023.08.31 07:35","544","15.80","38.24","0.10","0.92","50.83","0.09"
"1693437600000","2023.08.31 07:45","543","15.85","38.24","0.10","0.92","51.05","0.09"
"1693438800000","2023.08.31 08:05","543","15.86","38.26","0.10","0.92","51.05","0.09"
"1693442400000","2023.08.31 09:05","540","16.06","38.34","0.10","0.96","51.80","0.09"
"1693445400000","2023.08.31 09:55","541","16.08","38.38","0.10","0.96","51.80","0.09"
"1693447200000","2023.08.31 10:25","542","16.09","38.40","0.10","1.00","51.80","0.09"
"1693448400000","2023.08.31 10:45","544","16.10","38.41","0.10","1.00","51.80","0.09"
"1693449600000","2023.08.31 11:05","544","16.10","38.41","0.10","1.00","51.80","0.09"
"1693450800000","2023.08.31 11:25","544","16.11","38.43","0.10","1.01","51.80","0.09"
"1693451400000","2023.08.31 11:35","546","16.11","38.43","0.10","1.01","51.80","0.09"
"1.693452e+12","2023.08.31 11:45","546","16.12","38.43","0.10","1.01","51.80","0.09"
"1693453200000","2023.08.31 12:05","546","16.12","38.45","0.10","1.01","51.80","0.09"
"1693454400000","2023.08.31 12:25","544","16.22","38.47","0.10","1.01","52.22","0.09"
"1.693455e+12","2023.08.31 12:35","544","16.32","38.48","0.10","1.01","52.69","0.09"
"1693456200000","2023.08.31 12:55","544","16.33","38.49","0.10","1.03","52.69","0.09"
"1693456800000","2023.08.31 13:05","545","16.33","38.49","0.10","1.03","52.69","0.09"
"1.693458e+12","2023.08.31 13:25","545","16.33","38.49","0.10","1.03","52.69","0.09"
"1693458600000","2023.08.31 13:35","545","16.34","38.51","0.10","1.03","52.69","0.09"
"1693459200000","2023.08.31 13:45","546","16.34","38.51","0.10","1.03","52.69","0.09"
"1693460400000","2023.08.31 14:05","542","16.50","38.52","0.10","1.03","53.44","0.09"
"1693461600000","2023.08.31 14:25","543","16.51","38.54","0.10","1.05","53.44","0.09"
"1693462800000","2023.08.31 14:45","543","16.53","38.56","0.10","1.05","53.44","0.09"
"1.693464e+12","2023.08.31 15:05","543","16.53","38.57","0.10","1.05","53.44","0.09"
"1693465200000","2023.08.31 15:25","543","16.54","38.58","0.10","1.05","53.44","0.09"
"1693465800000","2023.08.31 15:35","543","16.54","38.59","0.10","1.05","53.44","0.09"
"1693466400000","2023.08.31 15:45","547","16.55","38.60","0.10","1.05","53.44","0.09"
"1693467600000","2023.08.31 16:05","547","16.56","38.61","0.10","1.05","53.44","0.09"
"1693468800000","2023.08.31 16:25","549","16.56","38.63","0.10","1.05","53.44","0.09"
"1.69347e+12","2023.08.31 16:45","545","16.70","38.64","0.10","1.08","54.08","0.09"
"1693471200000","2023.08.31 17:05","545","16.71","38.65","0.10","1.08","54.08","0.09"
"1693472400000","2023.08.31 17:25","545","16.72","38.66","0.10","1.08","54.08","0.09"
"1.693473e+12","2023.08.31 17:35","545","16.76","38.67","0.10","1.08","54.28","0.09"
"1693473600000","2023.08.31 17:45","545","16.77","38.67","0.10","1.09","54.28","0.09"
"1693474800000","2023.08.31 18:05","545","16.78","38.70","0.10","1.09","54.28","0.09"
"1.693476e+12","2023.08.31 18:25","545","16.89","38.71","0.10","1.09","54.73","0.11"
"1693476600000","2023.08.31 18:35","545","16.89","38.73","0.10","1.09","54.73","0.11"
"1693477800000","2023.08.31 18:55","545","16.91","38.75","0.10","1.09","54.73","0.11"
"1693478400000","2023.08.31 19:05","545","16.91","38.76","0.10","1.09","54.73","0.11"
"1693479600000","2023.08.31 19:25","545","16.92","38.78","0.10","1.09","54.73","0.11"
"1693480200000","2023.08.31 19:35","545","16.98","38.78","0.10","1.09","55.00","0.11"
"1693480800000","2023.08.31 19:45","545","16.99","38.79","0.10","1.09","55.00","0.11"
"1.693482e+12","2023.08.31 20:05","545","17.00","38.81","0.10","1.11","55.00","0.11"
"1693483800000","2023.08.31 20:35","546","17.01","38.83","0.10","1.11","55.00","0.11"
"1693485600000","2023.08.31 21:05","547","17.03","38.86","0.10","1.11","55.00","0.11"
"1693486800000","2023.08.31 21:25","543","17.13","38.87","0.10","1.12","55.44","0.11"
"1.693488e+12","2023.08.31 21:45","544","17.14","38.89","0.10","1.12","55.44","0.11"
"1693489200000","2023.08.31 22:05","542","17.20","38.90","0.10","1.12","55.69","0.11"
"1693490400000","2023.08.31 22:25","543","17.22","38.90","0.10","1.12","55.81","0.11"
"1.693491e+12","2023.08.31 22:35","544","17.23","38.92","0.10","1.12","55.81","0.11"
"1693491600000","2023.08.31 22:45","546","17.24","38.93","0.10","1.12","55.81","0.11"
"1693492800000","2023.08.31 23:05","542","17.29","38.94","0.10","1.12","56.05","0.11"
"1.693494e+12","2023.08.31 23:25","543","17.30","38.95","0.10","1.12","56.05","0.11"
"1693494600000","2023.08.31 23:35","543","17.31","38.97","0.10","1.12","56.05","0.11"
"1693495200000","2023.08.31 23:45","543","17.31","38.97","0.10","1.12","56.05","0.11"
"1693496400000","2023.09.01 00:05","544","17.32","38.99","0.10","1.12","56.05","0.11"
"1693497600000","2023.09.01 00:25","545","17.33","39.00","0.10","1.12","56.05","0.11"
"1693498800000","2023.09.01 00:45","546","17.34","39.01","0.10","1.12","56.05","0.11"
"1.6935e+12","2023.09.01 01:05","546","17.34","39.03","0.10","1.12","56.05","0.11"
"1693501200000","2023.09.01 01:25","546","17.35","39.04","0.10","1.12","56.05","0.11"
"1693501800000","2023.09.01 01:35","547","17.35","39.04","0.10","1.12","56.05","0.11"
"1693502400000","2023.09.01 01:45","547","17.36","39.05","0.10","1.12","56.05","0.11"
"1693503600000","2023.09.01 02:05","547","17.36","39.06","0.10","1.12","56.05","0.11"
"1693504800000","2023.09.01 02:25","547","17.37","39.06","0.10","1.12","56.05","0.11"
"1.693506e+12","2023.09.01 02:45","546","17.37","39.07","0.10","1.12","56.05","0.11"
"1693507200000","2023.09.01 03:05","547","17.37","39.08","0.10","1.12","56.05","0.11"
"1693507800000","2023.09.01 03:15","547","17.37","39.08","0.10","1.12","56.05","0.11"
"1.693509e+12","2023.09.01 03:35","547","17.38","39.09","0.10","1.12","56.05","0.11"
"1693509600000","2023.09.01 03:45","547","17.38","39.09","0.10","1.12","56.05","0.11"
"1693510800000","2023.09.01 04:05","547","17.38","39.10","0.10","1.12","56.05","0.11"
"1.693512e+12","2023.09.01 04:25","547","17.39","39.10","0.10","1.12","56.05","0.11"
"1693512600000","2023.09.01 04:35","547","17.39","39.10","0.10","1.12","56.05","0.11"
"1693513200000","2023.09.01 04:45","547","17.39","39.11","0.10","1.12","56.05","0.11"
"1693514400000","2023.09.01 05:05","547","17.39","39.11","0.10","1.12","56.05","0.11"
"1693515600000","2023.09.01 05:25","547","17.39","39.12","0.10","1.12","56.05","0.11"
"1693516200000","2023.09.01 05:35","547","17.40","39.12","0.10","1.12","56.05","0.11"
"1693516800000","2023.09.01 05:45","547","17.40","39.12","0.10","1.12","56.05","0.11"
"1.693518e+12","2023.09.01 06:05","547","17.40","39.13","0.10","1.12","56.05","0.11"
"1693519200000","2023.09.01 06:25","547","17.40","39.13","0.10","1.12","56.05","0.11"
"1693519800000","2023.09.01 06:35","547","17.41","39.13","0.10","1.12","56.05","0.11"
"1693520400000","2023.09.01 06:45","547","17.41","39.14","0.10","1.12","56.05","0.11"
"1693521600000","2023.09.01 07:05","547","17.41","39.14","0.10","1.12","56.05","0.11"
"1693522800000","2023.09.01 07:25","547","17.42","39.15","0.10","1.12","56.05","0.11"
"1693523400000","2023.09.01 07:35","547","17.42","39.16","0.10","1.12","56.05","0.11"
"1.693524e+12","2023.09.01 07:45","547","17.42","39.16","0.10","1.12","56.05","0.11"
"1693525200000","2023.09.01 08:05","547","17.43","39.17","0.10","1.12","56.05","0.11"
"1693528800000","2023.09.01 09:05","549","17.45","39.22","0.10","1.12","56.05","0.11"
"1693532400000","2023.09.01 10:05","549","17.52","39.26","0.10","1.12","56.26","0.11"
"1693534200000","2023.09.01 10:35","550","17.53","39.28","0.10","1.12","56.26","0.11"
"1693534800000","2023.09.01 10:45","550","17.53","39.28","0.10","1.12","56.26","0.11"
"1.693536e+12","2023.09.01 11:05","548","17.73","39.30","0.10","1.12","57.14","0.11"
"1693537200000","2023.09.01 11:25","548","17.74","39.32","0.10","1.15","57.14","0.11"
"1693537800000","2023.09.01 11:35","548","17.75","39.33","0.10","1.15","57.14","0.11"
"1693538400000","2023.09.01 11:45","556","17.75","39.34","0.10","1.15","57.14","0.11"
"1693539600000","2023.09.01 12:05","556","17.76","39.35","0.10","1.15","57.14","0.11"
"1693540800000","2023.09.01 12:25","556","17.77","39.36","0.10","1.15","57.14","0.11"
"1693541400000","2023.09.01 12:35","556","17.78","39.37","0.10","1.18","57.14","0.11"
"1693542600000","2023.09.01 12:55","557","17.79","39.38","0.10","1.20","57.14","0.11"
"1693543200000","2023.09.01 13:05","557","17.79","39.38","0.10","1.20","57.14","0.11"
"1693544400000","2023.09.01 13:25","557","17.79","39.39","0.10","1.20","57.14","0.11"
"1.693545e+12","2023.09.01 13:35","557","17.80","39.40","0.10","1.21","57.14","0.11"
"1693545600000","2023.09.01 13:45","558","17.80","39.40","0.10","1.21","57.14","0.11"
"1693546800000","2023.09.01 14:05","558","17.87","39.42","0.10","1.21","57.43","0.11"
"1.693548e+12","2023.09.01 14:25","557","17.90","39.43","0.10","1.21","57.52","0.11"
"1693549800000","2023.09.01 14:55","561","17.91","39.46","0.10","1.21","57.52","0.11"
"1693550400000","2023.09.01 15:05","561","17.93","39.46","0.10","1.21","57.57","0.11"
"1693551600000","2023.09.01 15:25","562","17.94","39.49","0.10","1.21","57.57","0.11"
"1693552200000","2023.09.01 15:35","563","17.95","39.49","0.10","1.21","57.57","0.11"
"1693552800000","2023.09.01 15:45","563","17.95","39.50","0.10","1.24","57.57","0.11"
"1.693554e+12","2023.09.01 16:05","563","17.96","39.51","0.10","1.24","57.57","0.11"
"1693555200000","2023.09.01 16:25","564","17.97","39.52","0.10","1.24","57.57","0.11"
"1693556400000","2023.09.01 16:45","565","17.98","39.54","0.10","1.24","57.57","0.11"
"1693557600000","2023.09.01 17:05","566","17.99","39.56","0.10","1.28","57.57","0.11"
"1693558800000","2023.09.01 17:25","566","18.00","39.58","0.10","1.28","57.57","0.11"
"1693559400000","2023.09.01 17:35","566","18.01","39.58","0.10","1.28","57.57","0.11"
"1693560600000","2023.09.01 17:55","566","18.02","39.60","0.10","1.28","57.57","0.11"
"1693561200000","2023.09.01 18:05","566","18.02","39.61","0.10","1.28","57.57","0.11"
"1693562400000","2023.09.01 18:25","566","18.03","39.62","0.10","1.28","57.57","0.11"
"1.693563e+12","2023.09.01 18:35","568","18.09","39.64","0.10","1.28","57.80","0.11"
"1693563600000","2023.09.01 18:45","568","18.09","39.65","0.10","1.28","57.80","0.11"
"1693564800000","2023.09.01 19:05","568","18.10","39.66","0.10","1.28","57.80","0.11"
"1.693566e+12","2023.09.01 19:25","569","18.11","39.67","0.10","1.31","57.80","0.11"
"1693566600000","2023.09.01 19:35","569","18.11","39.68","0.10","1.31","57.80","0.11"
"1693567200000","2023.09.01 19:45","569","18.12","39.68","0.10","1.31","57.80","0.11"
"1693568400000","2023.09.01 20:05","569","18.12","39.69","0.10","1.31","57.80","0.11"
"1693570200000","2023.09.01 20:35","569","18.16","39.72","0.10","1.33","57.85","0.16"
"1.693572e+12","2023.09.01 21:05","569","18.20","39.73","0.10","1.33","58.00","0.16"
"1693573200000","2023.09.01 21:25","569","18.23","39.75","0.10","1.36","58.03","0.16"
"1693573800000","2023.09.01 21:35","569","18.24","39.77","0.10","1.36","58.03","0.16"
"1693574400000","2023.09.01 21:45","569","18.26","39.78","0.10","1.36","58.09","0.16"
"1693575600000","2023.09.01 22:05","569","18.27","39.79","0.10","1.36","58.09","0.16"
"1693576800000","2023.09.01 22:25","569","18.27","39.81","0.10","1.36","58.09","0.16"
"1693577400000","2023.09.01 22:35","568","18.30","39.81","0.10","1.36","58.19","0.16"
"1.693578e+12","2023.09.01 22:45","568","18.30","39.82","0.10","1.36","58.19","0.16"
"1693579200000","2023.09.01 23:05","568","18.31","39.84","0.10","1.36","58.19","0.16"
"1693580400000","2023.09.01 23:25","569","18.32","39.85","0.10","1.36","58.19","0.16"
"1.693581e+12","2023.09.01 23:35","570","18.33","39.86","0.10","1.36","58.23","0.16"
"1693582200000","2023.09.01 23:55","571","18.37","39.87","0.10","1.36","58.37","0.16"
"1693582800000","2023.09.02 00:05","570","18.38","39.87","0.10","1.36","58.41","0.16"
"1.693584e+12","2023.09.02 00:25","571","18.38","39.88","0.10","1.36","58.41","0.16"
"1693585200000","2023.09.02 00:45","571","18.39","39.89","0.10","1.36","58.43","0.16"
"1693586400000","2023.09.02 01:05","571","18.40","39.90","0.10","1.38","58.43","0.16"
"1693587600000","2023.09.02 01:25","571","18.42","39.91","0.10","1.38","58.50","0.16"
"1693588200000","2023.09.02 01:35","572","18.43","39.91","0.10","1.38","58.50","0.16"
"1693588800000","2023.09.02 01:45","572","18.43","39.92","0.10","1.38","58.50","0.16"
"1.69359e+12","2023.09.02 02:05","571","18.44","39.93","0.10","1.38","58.50","0.16"
